N,P,K,temperature,humidity,ph,rainfall,label
68,61,54,23.9797479,54.01673842,6.895340873,122.8767667,sunflower
45,35,47,22.45512273,47.06436806,7.756535572,79.5387154,lavender
46,44,49,29.69907173,45.58194456,7.723348665,74.2636075,lavender
77,50,60,24.30371815,67.29882188,6.819795281,155.4059009,hibiscus
79,59,71,18.68858247,77.40881072,6.606016715,120.5917057,lily
90,44,68,21.18496876,69.56146478,6.461523693,116.1553793,dahlia
100,65,71,16.11379269,72.07300984,6.64609201,126.32977,gerbera
94,68,70,24.84264715,64.35487977,6.44867687,127.8132085,gladiolus
105,58,66,20.04798762,66.0469051,5.986804392,101.3009679,gladiolus
73,48,48,21.17190173,63.1169604,6.18694747,122.4460577,hollyhock
70,52,56,27.56576052,81.59930892,6.764477789,208.5064651,lotus
62,53,51,19.47891745,55.88100418,6.884349183,126.9693247,petunia
76,61,58,28.7246586,51.59638409,6.451450893,108.4511786,sunflower
85,46,50,20.11573089,65.37109612,6.538382116,108.8288733,hollyhock
83,60,75,17.7625664,71.28092959,6.704326551,131.4490212,dahlia
69,51,61,26.57444052,84.54098215,6.392127287,235.2558751,lotus
74,52,71,14.66851093,76.05054964,6.460461539,168.6463945,lily
100,64,61,19.0309319,71.97618116,6.696000695,117.740864,chrysanthemum
100,61,70,21.329078,72.3251657,6.496918276,123.2097047,gerbera
79,46,55,24.16306167,70.38540615,6.413463226,156.353986,jasmine
74,53,44,25.95602437,62.66580883,6.847735379,113.4700237,marigold
70,50,48,21.17125153,62.3214493,6.712156883,119.1340885,hollyhock
50,35,58,25.10581046,78.25363198,6.031869468,184.0139739,orchid
102,59,59,23.44056579,67.69328349,6.30937019,132.4356347,chrysanthemum
95,57,90,19.35301495,70.3626377,6.235972108,87.4365391,carnation
63,58,69,25.05221622,58.92280362,6.32195057,100.7545789,sunflower
67,42,46,24.88603496,62.9733578,6.627629183,114.2246648,marigold
74,58,71,20.43884057,64.62482567,6.277420538,119.0388335,lily
75,55,51,23.46380383,55.31467093,6.811316121,101.1802988,hollyhock
80,70,58,23.27791874,71.10272412,6.714896218,121.1970223,lily
75,51,48,20.79957604,59.62880307,6.692981812,81.4068518,hollyhock
104,61,65,22.05379585,71.23651112,6.450451081,126.1218896,chrysanthemum
85,56,72,19.00860518,62.02596089,5.969013104,128.6519634,dahlia
74,55,46,24.91252877,69.08320254,6.511909883,131.7493827,marigold
97,56,72,16.91140771,69.98230927,6.1200268,121.1150899,carnation
90,58,56,24.3663784,71.28363408,6.501364461,91.6690287,gladiolus
80,50,47,27.48594683,64.11214402,6.469469345,110.5891368,zinnia
73,46,53,16.32444643,55.45883892,6.424415062,93.2014636,poppy
94,65,84,18.49982191,71.58475006,6.163907903,139.1042988,gerbera
87,45,47,26.80595339,70.50866739,7.218089155,144.0054572,jasmine
69,51,49,17.07595194,58.18855584,6.446596821,95.7408161,poppy
94,57,73,17.2094329,78.37185638,6.866302626,99.3014781,carnation
101,56,61,18.00548471,77.12375831,6.333644425,128.6628418,chrysanthemum
98,70,78,21.42322257,69.89181426,6.420849139,134.6577178,gladiolus
46,40,52,20.17369886,48.78949042,7.234127305,77.7800722,lavender
89,61,68,9.52353753,63.51719939,6.348283706,105.492239,tulip
87,47,57,25.19608739,57.99596182,6.758297466,102.1826894,petunia
83,58,59,26.95051414,66.07074572,7.029695007,179.3975588,hibiscus
68,58,51,22.26940014,61.00042506,6.573037211,113.3628314,petunia
99,57,69,22.36938977,64.95270131,6.552591778,138.3640148,dahlia
82,49,50,21.38020994,64.2795055,6.49718369,121.9248832,hollyhock
93,61,71,23.39957112,72.95057063,6.157851475,108.7383947,gerbera
76,49,56,21.51404383,74.39788376,6.910942763,157.9981098,hibiscus
49,38,50,24.01969763,40.9688503,7.37117541,57.5124085,lavender
108,62,66,15.49319656,73.58365688,6.470706999,128.8897614,carnation
102,58,70,21.67268549,72.51295913,6.281039398,110.3304041,dahlia
88,58,58,27.17342451,68.77038767,7.417632891,118.509656,hibiscus
96,49,65,21.26129797,68.83135353,6.40035199,97.5520856,gladiolus
68,48,50,21.12643762,65.61223267,6.765242045,120.8942286,hollyhock
93,66,70,19.42496353,76.1255221,6.597046449,98.3567441,carnation
98,60,64,16.36052167,73.72403877,6.434789442,112.5818995,gerbera
105,63,71,20.03646806,73.29783442,6.049034302,91.2965255,chrysanthemum
88,50,47,24.72597549,71.64654816,6.588996691,146.1180591,jasmine
74,51,52,21.24550377,72.12147867,6.44302686,107.2305662,petunia
79,47,55,25.28317603,66.24688809,6.97576868,139.9778387,jasmine
100,57,61,18.37978915,62.3701449,5.984466734,116.7982927,rose
84,61,76,11.49015466,72.7388419,6.734478884,100.1499919,tulip
81,76,73,18.42001662,74.46065594,6.677352745,108.3133582,carnation
90,55,70,23.0873526,66.42405328,6.634442048,123.6766738,dahlia
125,63,60,23.36313543,81.37461621,6.717686661,131.3857572,chrysanthemum
65,54,57,26.62591014,76.65208817,6.696290219,211.7919764,lotus
47,29,40,25.04637179,45.81264618,6.903642578,90.2501475,lavender
86,67,73,17.8736618,81.94075967,6.566193828,139.1308611,lily
70,46,54,24.2626258,66.99096829,6.497952813,113.3479299,marigold
88,41,59,24.96794102,71.31223526,7.02132415,118.8827047,hibiscus
92,61,69,13.15152733,69.72066829,6.582377184,81.7939156,tulip
92,56,49,19.69536275,69.56871205,7.089098364,149.6569791,jasmine
76,43,50,25.96541624,61.38123868,6.914163233,111.1881734,zinnia
73,51,53,23.52309708,60.67254055,6.581195399,115.7592769,petunia
94,50,53,14.54843582,74.01093731,6.932868551,104.1927987,daisy
111,66,55,24.40844032,69.65112371,6.446618048,148.4518947,rose
68,47,53,12.6262461,60.99058607,6.875113426,103.8850546,poppy
104,47,59,18.73882625,70.6786902,6.309979474,105.9018032,rose
75,34,50,29.50127795,76.95578541,6.762897825,142.6254572,jasmine
67,48,46,24.53257174,62.2265997,6.858907826,109.1540147,marigold
76,51,55,25.7043684,73.30110436,6.948134629,152.3696147,hibiscus
36,37,49,24.26384719,43.96794711,6.969251304,81.1281137,lavender
91,56,79,16.43971224,74.94107724,6.360209041,104.4763188,carnation
65,64,56,29.29844477,65.97006141,6.470003024,101.756643,sunflower
89,64,74,17.69721767,71.29774422,6.667163701,101.1768105,tulip
99,63,70,23.30830946,68.79763863,6.338098023,122.3040508,gerbera
64,44,46,23.38797209,82.58170887,5.48888688,213.8469314,orchid
65,41,57,24.47669081,59.32370905,7.011971406,102.7326135,marigold
86,53,71,23.65548985,73.79454306,6.740496797,116.4448204,lily
106,58,58,18.57605674,66.22429781,6.611213384,114.9387886,carnation
45,38,50,21.29154741,52.43469768,7.626979476,73.3993161,lavender
86,57,51,23.00357415,65.42451196,6.777786304,114.6823113,gladiolus
89,62,64,14.11796844,73.78749,6.4143627,102.0455653,tulip
71,55,46,21.47884676,55.77348331,6.881802985,94.6348478,marigold
83,46,49,23.15332678,60.25657058,6.839296168,116.6647863,hollyhock
67,63,63,22.9892106,61.58142172,6.510526681,113.7974786,sunflower
99,54,66,16.78232689,66.82350728,6.228040613,110.9504351,gladiolus
84,58,58,23.85725936,69.59115176,6.840632277,135.0242184,jasmine
70,52,56,20.7496183,64.12808973,6.390974184,139.3492348,hollyhock
77,55,48,21.65581453,64.44868647,6.870786797,110.8600226,zinnia
64,54,53,16.24691511,57.64194637,6.269625742,96.2780648,poppy
80,53,64,28.8448298,53.50982078,6.424749154,125.264922,sunflower
60,50,50,18.79526405,71.96476445,6.924233491,113.5745143,daisy
95,52,68,25.42525463,72.79719829,6.491930776,118.9549833,dahlia
73,52,46,22.57481086,65.11119052,6.316925113,119.3762974,petunia
82,55,71,24.13404317,72.55954893,6.749029554,99.1466711,lily
81,50,63,32.95428383,71.30894443,7.04795199,142.410507,hibiscus
74,41,57,26.35308897,80.01179005,6.71640846,231.035494,lotus
78,67,73,18.61769791,76.00729941,6.37560729,108.2699476,lily
54,39,50,24.15134708,80.27081928,6.08181442,156.6103874,orchid
74,47,42,19.85639393,62.79286931,6.581314875,111.7825748,petunia
72,51,47,28.13939031,58.42157079,6.643938507,104.7232273,marigold
109,67,70,16.23947016,66.55596311,7.175756891,117.23206,dahlia
99,60,71,17.28533846,66.50975088,6.329662098,102.0912837,gladiolus
103,59,78,20.32121948,67.78088656,6.269396754,120.0883522,dahlia
67,50,53,19.12193336,66.41998881,6.405617213,125.0913574,petunia
66,51,43,17.67030562,70.00366932,6.405302718,129.2642715,daisy
70,60,69,21.90223231,52.12989894,6.749428252,110.7633155,sunflower
102,53,66,19.98911647,68.95295852,6.425075986,128.9105097,carnation
95,56,69,14.15715406,63.48506362,6.614542029,88.2433453,tulip
69,53,48,28.97286825,64.0045171,6.554010644,109.8775328,zinnia
69,55,47,15.28703459,59.80210206,7.078254856,117.3999677,daisy
73,57,58,21.87774864,63.73966781,6.507114395,88.8328227,lily
100,65,70,20.19640995,74.72544931,6.21157693,129.0567996,chrysanthemum
45,37,50,23.30375752,44.17698257,7.080389465,75.9284914,lavender
89,61,70,17.99195788,64.74046468,6.459186648,121.625146,gerbera
109,58,62,20.49003703,68.34635915,6.153296829,137.5167309,rose
91,68,73,24.06736515,72.90441834,6.631486045,121.1406641,gladiolus
101,66,60,19.30563806,65.13878516,6.403879325,109.0445005,rose
68,54,62,26.20041934,88.40363197,7.166924811,243.3223839,lotus
86,51,53,17.4296265,73.14552855,6.622884277,113.3306302,daisy
76,44,63,26.00418247,72.03044139,6.897954884,192.0764779,lotus
76,62,62,25.18988817,60.97072967,6.844674686,91.4350637,sunflower
84,49,50,24.56732044,62.06231619,6.371117474,92.7193894,marigold
92,48,45,22.38797701,64.13457364,7.316862139,133.4518745,jasmine
75,48,40,20.17620749,75.88937792,6.839275371,117.3096262,daisy
70,39,51,22.18072087,64.22330411,6.443368132,104.8348676,petunia
92,58,70,19.14302326,64.9325219,6.053764008,98.9242772,gladiolus
84,57,70,13.09090456,71.12538689,6.477150111,99.029458,tulip
65,56,46,17.51004316,62.95150063,6.623617604,96.6846876,hollyhock
88,70,61,23.79582886,67.59520949,6.975207954,114.0903752,gladiolus
103,64,74,24.79244857,67.62960242,6.032756481,109.1324881,gladiolus
103,56,51,18.84052736,63.91280544,6.47467982,112.818749,chrysanthemum
80,57,71,14.89843744,69.96077323,6.508610253,70.1400718,tulip
72,58,46,24.20424746,59.83351695,6.673895433,103.002526,zinnia
98,57,47,22.20095642,72.56354499,6.16946819,154.8475157,jasmine
93,57,59,22.84618276,68.59554642,6.121221266,115.4392885,gladiolus
65,53,48,23.91072292,61.86850206,6.71209231,120.7391607,zinnia
99,59,53,16.00387797,72.80183853,6.652226339,123.1448017,chrysanthemum
72,45,51,22.46776775,63.55369845,6.243187028,90.7858256,petunia
78,57,52,26.62027276,64.16007121,6.765541862,106.1178206,petunia
115,61,55,25.87787994,68.46269854,6.553789155,121.0127772,rose
81,49,47,28.63116884,73.30697906,6.790142308,159.3331072,jasmine
66,42,45,14.37566106,59.34664671,6.287455182,97.441784,poppy
104,58,54,20.55807167,71.0215649,6.350275156,105.3366713,rose
73,54,55,21.93098046,64.38960028,6.910351823,106.429238,marigold
81,64,80,22.98192091,67.6490053,6.375221527,106.5777182,gerbera
72,43,47,24.40364786,86.45119278,6.579149971,215.7667786,lotus
81,52,47,20.05794608,60.01913961,6.608696539,106.2448524,zinnia
70,46,47,18.58551018,58.85872832,7.284688933,118.8278617,hollyhock
87,65,70,21.54721575,78.55343893,6.595327403,124.6747928,lily
81,57,57,25.66469557,56.25312106,6.680160216,141.4958268,sunflower
105,64,58,22.81041588,67.47942778,6.229098789,128.9273554,rose
64,56,46,15.47610999,52.65572158,7.220428838,82.1543811,poppy
48,34,56,26.57897226,45.10887898,7.258101006,82.7073391,lavender
114,69,73,14.14407372,71.15116412,6.262020385,100.9297662,tulip
87,52,76,21.4300157,69.18108626,6.115603801,117.8264313,lily
104,52,56,22.11849668,64.55834654,6.084633337,135.0943921,rose
99,65,69,24.44124426,59.8462139,6.235922967,111.9664568,gladiolus
86,54,54,25.92481403,57.53069196,6.687552669,121.6458615,zinnia
84,53,65,25.12975984,60.13069974,6.693626566,154.4030629,hibiscus
98,52,77,14.94957794,71.33622181,6.733577934,104.8111858,gladiolus
100,55,64,16.98673033,72.95949101,6.871369342,85.4307538,carnation
74,55,43,23.34097305,55.31541134,6.29040953,95.4481144,petunia
63,38,56,23.61339155,87.88634033,5.693442976,194.1446275,orchid
109,66,65,23.62847813,66.73892302,6.427690766,108.4076218,rose
72,57,40,13.82906071,68.35758112,6.567223212,110.0927347,daisy
71,48,44,20.77298383,57.47605045,6.662254195,97.1229041,hollyhock
98,63,76,18.44662514,79.00916764,5.898208564,110.7748031,gerbera
54,37,59,27.66779309,78.52831015,5.867141286,194.9856511,orchid
77,50,45,20.51986892,64.97800447,6.669404004,127.3633298,daisy
87,58,65,18.20222637,80.19924838,6.500170705,131.73195,lily
68,53,58,26.03376277,78.7453417,6.469100077,228.0014548,lotus
78,51,59,31.57685956,83.97278275,6.409499241,226.2076369,lotus
44,40,48,22.56901825,41.65901596,7.306943131,82.7712718,lavender
74,49,56,29.35404753,82.30607225,6.64766682,201.3142687,lotus
109,58,58,24.74694213,71.3016654,6.444052891,139.5821821,rose
71,47,50,20.59459415,56.31176601,6.764509583,122.880399,hollyhock
63,49,45,22.24102671,62.7195766,7.117600686,121.0197993,marigold
80,59,58,25.05616473,60.18847646,6.345756155,126.7148254,sunflower
50,44,51,23.98067116,85.51585589,5.844182578,208.9312658,orchid
88,46,69,20.35762192,75.39844795,6.673214396,128.7385698,lily
100,62,74,16.94017097,61.78617547,6.751207287,91.9366499,gladiolus
104,66,61,21.41906846,67.63349931,6.558462006,132.425321,chrysanthemum
75,53,46,20.85400409,63.39745421,6.802629844,116.0913419,hollyhock
86,48,58,29.14474706,70.21427812,6.62281,166.2316847,hibiscus
109,60,71,15.38544551,66.92267801,6.925628665,102.4279456,tulip
81,60,67,14.98135785,70.44661225,6.423595222,129.5049154,lily
84,46,64,31.5263062,86.85977643,6.731731115,211.7055307,lotus
83,63,75,23.04548678,76.22947322,6.71804925,115.273699,lily
74,51,54,22.49010657,58.82906932,6.720803301,99.1739367,sunflower
72,44,53,14.09969494,62.42429031,6.912337484,87.0860548,poppy
73,60,51,24.25080838,57.79918153,7.486237927,93.3204946,sunflower
74,54,48,25.66848079,63.28679122,6.499572864,121.9045082,marigold
96,57,70,18.30281479,69.68419297,6.275908113,104.6156518,carnation
66,43,60,15.05830034,64.62446481,6.930764583,93.3248585,poppy
71,58,45,22.46828609,54.96016447,6.566261406,103.955332,zinnia
77,54,54,27.81358696,53.24235243,7.192801886,96.490689,sunflower
88,68,70,23.41311781,74.0569904,5.910383964,125.3464852,gladiolus
90,49,69,22.08593827,68.64235773,6.840533101,117.162614,dahlia
73,52,70,17.76803121,74.05445786,6.508678437,90.4724368,lily
81,42,46,21.69731142,67.46224148,6.686051026,115.4006561,hollyhock
68,55,59,23.21060003,60.72820826,7.146173847,101.2992014,sunflower
89,64,61,23.56277637,75.12559887,6.641651958,117.6547798,gladiolus
62,47,53,28.03020866,77.5477436,6.829919184,215.3390896,lotus
55,42,62,22.01281399,77.51832832,5.473540141,180.6428629,orchid
74,50,49,27.40969779,70.84209201,6.532752464,93.5623642,marigold
81,53,68,12.07092441,74.02386221,6.317931949,125.9806728,tulip
78,44,49,24.16121042,63.02390859,6.364224927,125.0233695,zinnia
88,47,46,23.95866412,64.83306488,6.93270259,132.6713895,hollyhock
64,57,58,23.46802827,60.44919376,6.785759617,114.0134815,marigold
68,45,67,22.74325047,65.73740787,5.748091915,128.5676911,lily
58,42,49,15.53384562,60.33093854,6.67497678,81.7666835,poppy
62,48,49,16.1040413,62.50869568,6.867469632,92.9284838,poppy
78,49,51,22.53745704,66.49370915,6.669248524,112.3143421,petunia
103,71,72,17.62554536,76.13063007,6.863460059,104.2404243,carnation
83,63,78,18.54289949,70.38241031,6.622857363,106.8371243,tulip
70,56,53,26.09875308,61.11574601,6.83733186,135.1173865,sunflower
88,53,53,23.24282348,65.01623149,6.501537567,161.301292,hibiscus
64,50,49,26.44822875,62.47832147,6.408079318,124.358858,marigold
110,67,71,22.68621066,76.65135431,6.354995917,106.1230102,chrysanthemum
87,53,76,14.67710575,68.24829769,6.554156244,87.6909678,tulip
56,47,45,16.9026951,57.27522584,6.67815327,105.0561687,poppy
66,62,65,23.94809552,47.58314457,6.759684444,116.5510783,sunflower
96,45,68,17.58832028,66.54211659,6.26793354,119.7158904,carnation
90,41,56,20.84377003,76.13018482,7.038011541,133.6355035,jasmine
78,51,60,29.3263333,79.35663521,6.527444065,219.7024794,lotus
44,36,49,17.16017326,49.71615827,7.163478824,70.9655552,lavender
100,58,46,18.21202234,73.46749707,6.693490314,116.2644594,rose
66,47,53,16.47063434,62.2260307,7.167504988,102.9476737,poppy
83,54,56,27.8561272,76.89051547,6.973272111,218.1503805,lotus
67,53,58,29.29443038,86.84066438,6.506521462,239.8315624,lotus
85,49,59,11.28910499,69.16391617,6.988314784,93.6894439,tulip
71,58,54,18.54105845,60.62146065,6.50912295,85.6569554,poppy
82,61,68,26.19421023,71.71058213,6.342388702,114.4735299,gladiolus
87,43,51,28.91713677,64.39635904,6.752702114,98.3781962,zinnia
84,49,39,26.0759066,67.0986125,6.977416542,102.0477022,zinnia
89,65,70,20.80862144,62.78164222,6.276601247,100.3034386,dahlia
87,70,75,13.52688943,76.54248059,6.223426622,90.1058301,tulip
69,58,48,19.49174542,60.56347349,6.309864931,127.2066136,hollyhock
69,51,55,22.07671184,61.39940867,6.180251622,105.281588,zinnia
71,50,63,27.93863964,68.67028042,7.048677879,141.9061317,hibiscus
90,62,71,19.1521943,73.48024446,6.46906683,126.8670841,lily
78,46,58,28.86210366,64.41638971,7.108302011,110.7774962,zinnia
101,51,58,23.41321631,65.89132857,6.236227658,121.5152128,chrysanthemum
83,60,52,22.19195928,81.01931031,6.24447529,221.1552901,lotus
67,56,48,15.18899327,64.13592319,6.166539182,92.1577754,poppy
69,51,43,20.12797082,64.65309353,7.480743962,115.7310658,hollyhock
99,52,74,11.99556596,68.99025905,6.133303702,93.9831742,tulip
81,62,59,23.48940108,67.46327916,6.855807624,175.1004592,hibiscus
82,51,65,21.30319976,73.28671417,6.542014951,105.0727728,lily
40,41,52,28.12844027,82.6323795,5.945921915,176.0905471,orchid
107,57,79,24.22960145,71.38140117,6.037341306,119.7681803,gerbera
61,40,48,12.02537954,58.51363812,6.243783541,99.6099221,poppy
94,49,50,26.77053606,72.93286453,6.98594099,154.3068625,jasmine
83,46,71,23.57214427,66.10347147,6.353518082,124.9366017,lily
60,41,54,23.67170117,86.80772668,5.702636533,181.1572809,orchid
87,49,45,25.8108982,67.28384084,7.056303817,143.0307405,jasmine
93,56,68,23.4483669,73.64810751,6.342964065,121.1872054,dahlia
114,63,46,19.94106607,69.7526316,6.619840238,88.5021953,chrysanthemum
102,57,73,13.61899379,73.29622811,6.213077153,101.0225134,tulip
70,42,44,21.48574707,69.01892455,6.661336786,103.8908743,daisy
95,66,64,18.67648724,62.83417774,6.207334367,117.1438795,gladiolus
78,44,60,25.81955293,61.69708056,6.395831214,111.2853074,sunflower
72,39,55,17.06238759,64.58202615,6.57908024,113.2668407,daisy
86,60,59,24.07802776,75.48622387,6.465434111,106.5463918,gerbera
83,48,67,17.40048367,69.56941462,6.465672259,134.3668742,lily
88,47,55,26.97283216,68.54940992,7.575452067,147.2378128,hibiscus
50,48,49,14.2321541,62.57233975,6.851916024,103.048246,poppy
53,35,51,23.56842575,77.28895417,6.140935278,167.5545955,orchid
103,54,51,24.31544387,75.63766656,5.780429728,128.4445386,rose
79,46,49,26.71693518,59.43271438,6.529194573,117.1000166,zinnia
91,48,45,19.6204615,69.12338672,6.636660928,135.1923071,jasmine
102,61,55,23.29836629,74.13095565,6.167371955,126.0256758,rose
84,57,50,23.11645532,63.83988857,6.496685389,134.160647,marigold
67,60,54,15.82278779,62.01279196,6.542542162,83.6000516,poppy
116,65,65,19.06768655,71.6824463,6.424883513,107.9327835,chrysanthemum
